frame_path,mean_brightness,brightness_std,contrast,low_key_ratio,high_key_ratio,saturation_mean,saturation_std,hue_mean,hue_std,edge_density,center_brightness,vertical_symmetry,horizontal_symmetry,texture_contrast,texture_homogeneity,dark_regions_count,bright_regions_count
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_067736.png,98.32102681186431,72.40338665034787,0.7363977871717186,0.5520827786357101,0.20014710580968104,0.0,0.0,0.0,0.0,0.07225491240215134,23.430570717290593,0.7388767333974433,0.6953635892825633,19.65913668798012,0.01399985207635555,12,23
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_068351.png,68.7860708770435,59.14072136577454,0.8597775759791838,0.7164385750039938,0.10549017519569732,0.0,0.0,0.0,0.0,0.044334762234410775,42.108944831993185,0.8134147029065634,0.8285601146044445,12.312445198485678,0.017006379147321397,5,6
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_068638.png,51.45908661270568,34.20355114998543,0.6646746636010601,0.8072048564886309,0.0002795676021087385,0.0,0.0,0.0,0.0,0.008333777091431918,-2.650164412375524,0.855224468508315,0.8563920221691105,5.117020554635358,0.028684992523824483,1,0
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_069371.png,67.41271500079877,56.30415637529048,0.8352156754271324,0.7582672133766442,0.08196988657543,0.0,0.0,0.0,0.0,0.0503953884658395,-12.643557963682845,0.7996563746111895,0.8090615925799469,16.801645598314522,0.018123235302228796,7,20
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_069859.png,57.50553477288461,58.39604488025196,1.0154856399359784,0.8177851589541509,0.0842729911070877,0.0,0.0,0.0,0.0,0.03794131742904308,7.695753900633683,0.7824038167373025,0.8525384268409957,13.550600435918339,0.017308000878927355,3,16
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_070008.png,81.15238764044943,73.57738204941916,0.906657020182111,0.6938568347622344,0.15278036636668618,0.0,0.0,0.0,0.0,0.05073819159699665,23.868273736620694,0.8411764966916528,0.7240730154354729,15.290671673613554,0.013650280217525847,2,12
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_070268.png,51.76258387028063,44.09014690650737,0.851776389907846,0.8511036263911816,0.03882661483572075,0.0,0.0,0.0,0.0,0.015153229671441504,28.76928683635976,0.8970187025766161,0.8968730455066098,7.275808716549872,0.022653976024162352,7,4
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_070382.png,81.08135750039938,72.11445067856712,0.8894085251257796,0.6847276212790884,0.14637028063262156,0.0,0.0,0.0,0.0,0.05239229990947335,15.39121824910805,0.8479123269734967,0.7146539626554067,15.430872270742615,0.013912609279117482,2,16
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_070830.png,53.49615261728527,50.97702706679189,0.9529101529262044,0.8304355929495714,0.05710833910218861,0.0,0.0,0.0,0.0,0.03820091591671548,20.328691623622127,0.8342257569730059,0.8808438504002698,11.812043006954545,0.019886413808087294,1,12
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_071259.png,35.68392220033016,16.74569457167446,0.46927841706233964,0.9719600351456414,4.326641461206667e-05,0.0,0.0,0.0,0.0,0.0032349965386868312,-1.006197081846743,0.9447864166168092,0.9504106067582793,2.588135645904938,0.05726653218358201,1,0
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_071466.png,99.50341139038288,83.37071573653905,0.8378679131478516,0.5857773310612918,0.2444219607007828,0.0,0.0,0.0,0.0,0.06682996964694606,72.53727235209543,0.701318822965578,0.7448539461580468,20.829554112116647,0.012106473771251014,8,22
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_071789.png,101.26216784706321,55.01845189182181,0.543326821924095,0.43018797593056074,0.11154747324138665,0.0,0.0,0.0,0.0,0.05194299483465573,0.23765908727834528,0.7678048800861204,0.7968296355232012,16.040925500183832,0.018403611239912708,14,18
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_071967.png,125.02290790244422,62.82717844229609,0.5025253327259658,0.34195111560785985,0.25933223281324885,0.0,0.0,0.0,0.0,0.04860482453804782,2.2736866979072374,0.6972355697697366,0.7155868465923032,17.415326413293936,0.01600198095506611,18,24
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_072054.png,89.03437683050215,51.62630711983404,0.5798468962177626,0.49192914958197986,0.07009824804302678,0.0,0.0,0.0,0.0,0.0266421268438149,21.26192488950423,0.8246395118034433,0.8379552305506046,10.867346056314565,0.01936607801207671,16,19
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_072324.png,83.51071010170935,60.9863943198083,0.7302823095684797,0.6452187283667927,0.1444998402470845,0.0,0.0,0.0,0.0,0.011006310240161883,8.480130731135844,0.6911555878541842,0.8089599458719534,10.537386380985463,0.016246530872595276,5,22
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_072646.png,81.43475757495074,47.40577048453889,0.5821319033545902,0.6238451195484318,0.06400433995420417,0.0,0.0,0.0,0.0,0.05264524202566697,9.067425714894298,0.8166123976615515,0.8348559717832498,14.668764630099338,0.021327448303926022,8,9
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_072801.png,123.30839301879759,39.308364781349766,0.3187809344290081,0.1742604771287076,0.12491679535651526,0.0,0.0,0.0,0.0,0.03618736354438468,12.328355476862455,0.8508104328051046,0.862972798150625,14.172384845038764,0.025671264752435544,16,21
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_072928.png,89.85736394376697,51.16788541287851,0.5694345250096151,0.5630458224612599,0.09173478353479951,0.0,0.0,0.0,0.0,0.05567056286277224,11.67474639224666,0.7690109362878226,0.8191236508448632,15.190874502262922,0.01970245961246228,12,12
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_073132.png,91.06304249427552,48.126814478795595,0.5284999612106195,0.5321402896852867,0.07282736034932638,0.0,0.0,0.0,0.0,0.02480164012993237,20.095858405665908,0.802952139905965,0.8006015271543412,11.962746708712,0.020808724186991208,15,14
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_073661.png,103.5269283508174,44.52581437709275,0.430089205227852,0.3919437935992332,0.07203192395761222,0.0,0.0,0.0,0.0,0.05620640076681399,22.922882608232598,0.8364580951396481,0.821089864669442,14.931904073942258,0.022736627704999863,10,21
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_073757.png,96.50887959955269,62.965910955900185,0.6524364509454774,0.5589787794877257,0.15317642046967359,0.0,0.0,0.0,0.0,0.025979817881676342,19.99842909633101,0.7780552745087598,0.8040250947815092,11.153929869281662,0.015808180845219743,9,14
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_073890.png,107.7652597316151,61.596943414936575,0.5715844188672933,0.44855290484051336,0.16974412908035572,0.0,0.0,0.0,0.0,0.03640369561744502,35.23921335001863,0.7880675796597993,0.7909604648078945,13.42917991848828,0.01622921337936438,15,16
/home/kevin/Documents/Dev/ca-friend-foe-analysis/frames/jud_suess/frame_074876.png,102.90893085361307,56.21524785964202,0.546262091528105,0.5209376164865008,0.14572461259917993,0.0,0.0,0.0,0.0,0.02366340060706108,33.823775893285045,0.7721118134670664,0.7906042575718184,12.601183775074553,0.017702838632606573,12,13
